id,user_id,workout_id,exercise_id,weight,reps,set_number,created_at
2116,1,521,1,150,1,1,2025-07-07 22:58:42+10
2117,1,521,1,120,5,1,2025-07-07 22:58:42+10
2118,1,521,1,120,5,1,2025-07-07 22:58:42+10
2119,1,521,1,120,5,1,2025-07-07 22:58:42+10
2120,1,522,1,145,2,1,2025-07-07 22:58:42+10
2121,1,522,1,120,8,1,2025-07-07 22:58:42+10
2122,1,522,1,110,8,1,2025-07-07 22:58:42+10
2123,1,522,1,110,8,1,2025-07-07 22:58:42+10
2124,1,523,1,140,4,1,2025-07-07 22:58:42+10
2125,1,524,1,140,5,1,2025-07-07 22:58:42+10
2126,1,524,1,130,5,1,2025-07-07 22:58:42+10
2127,1,524,1,120,9,1,2025-07-07 22:58:42+10
2128,1,73,1,145,4,1,2025-07-07 22:58:42+10
2129,1,73,1,120,4,1,2025-07-07 22:58:42+10
2130,1,73,1,120,5,1,2025-07-07 22:58:42+10
2131,1,526,1,147.5,2,1,2025-07-07 22:58:42+10
2132,1,527,1,140,6,1,2025-07-07 22:58:42+10
2133,1,527,1,120,4,1,2025-07-07 22:58:42+10
2134,1,92,1,147.5,3,1,2025-07-07 22:58:42+10
2135,1,92,1,120,3,1,2025-07-07 22:58:42+10
2136,1,529,1,155,1,1,2025-07-07 22:58:42+10
2137,1,530,1,140,6,1,2025-07-07 22:58:42+10
2138,1,530,1,120,6,1,2025-07-07 22:58:42+10
2139,1,531,1,150,3,1,2025-07-07 22:58:42+10
2140,1,531,1,120,5,1,2025-07-07 22:58:42+10
2141,1,532,1,130,4,1,2025-07-07 22:58:42+10
2142,1,532,1,130,5,1,2025-07-07 22:58:42+10
2143,1,532,1,130,4,1,2025-07-07 22:58:42+10
2144,1,126,1,145,4,1,2025-07-07 22:58:42+10
2145,1,131,1,130,1,1,2025-07-07 22:58:42+10
2146,1,135,1,100,15,1,2025-07-07 22:58:42+10
2147,1,135,1,105,12,1,2025-07-07 22:58:42+10
2148,1,135,1,105,10,1,2025-07-07 22:58:42+10
2149,1,139,1,120,10,1,2025-07-07 22:58:42+10
2150,1,139,1,120,7,1,2025-07-07 22:58:42+10
2151,1,139,1,100,11,1,2025-07-07 22:58:42+10
2152,1,144,1,120,10,1,2025-07-07 22:58:42+10
2153,1,144,1,120,9,1,2025-07-07 22:58:42+10
2154,1,538,1,110,10,1,2025-07-07 22:58:42+10
2155,1,154,1,110,12,1,2025-07-07 22:58:42+10
2156,1,156,1,110,10,1,2025-07-07 22:58:42+10
2157,1,156,1,100,10,1,2025-07-07 22:58:42+10
2158,1,162,1,115,12,1,2025-07-07 22:58:42+10
2159,1,162,1,115,8,1,2025-07-07 22:58:42+10
2160,1,162,1,115,7,1,2025-07-07 22:58:42+10
2161,1,164,1,115,7,1,2025-07-07 22:58:42+10
2162,1,164,1,110,8,1,2025-07-07 22:58:42+10
2163,1,169,1,100,10,1,2025-07-07 22:58:42+10
2164,1,169,1,100,10,1,2025-07-07 22:58:42+10
2165,1,169,1,100,10,1,2025-07-07 22:58:42+10
2166,1,544,1,120,8,1,2025-07-07 22:58:42+10
2167,1,544,1,110,8,1,2025-07-07 22:58:42+10
2168,1,545,1,120,10,1,2025-07-07 22:58:42+10
2169,1,545,1,120,8,1,2025-07-07 22:58:42+10
2170,1,545,1,100,10,1,2025-07-07 22:58:42+10
2171,1,178,1,122.5,8,1,2025-07-07 22:58:42+10
2172,1,178,1,122.5,5,1,2025-07-07 22:58:42+10
2173,1,186,1,135,6,1,2025-07-07 22:58:42+10
2174,1,186,1,120,5,1,2025-07-07 22:58:42+10
2175,1,548,1,135,7,1,2025-07-07 22:58:42+10
2176,1,200,1,135,6,1,2025-07-07 22:58:42+10
2177,1,206,1,135,6,1,2025-07-07 22:58:42+10
2178,1,212,1,132.5,7,1,2025-07-07 22:58:42+10
2179,1,212,1,120,3,1,2025-07-07 22:58:42+10
2180,1,212,1,110,10,1,2025-07-07 22:58:42+10
2181,1,552,1,135,7,1,2025-07-07 22:58:42+10
2182,1,552,1,120,3,1,2025-07-07 22:58:42+10
2183,1,552,1,100,8,1,2025-07-07 22:58:42+10
2184,1,217,1,135,8,1,2025-07-07 22:58:42+10
2185,1,217,1,100,10,1,2025-07-07 22:58:42+10
2186,1,217,1,100,8,1,2025-07-07 22:58:42+10
2187,1,554,1,135,7,1,2025-07-07 22:58:42+10
2188,1,554,1,120,9,1,2025-07-07 22:58:42+10
2189,1,554,1,120,100,1,2025-07-07 22:58:42+10
2190,1,554,1,100,10,1,2025-07-07 22:58:42+10
2191,1,221,1,135,8,1,2025-07-07 22:58:42+10
2192,1,221,1,110,6,1,2025-07-07 22:58:42+10
2193,1,221,1,110,5,1,2025-07-07 22:58:42+10
2194,1,225,1,135,8,1,2025-07-07 22:58:42+10
2195,1,225,1,120,4,1,2025-07-07 22:58:42+10
2196,1,557,1,135,6,1,2025-07-07 22:58:42+10
2197,1,557,1,120,5,1,2025-07-07 22:58:42+10
2198,1,557,1,120,6,1,2025-07-07 22:58:42+10
2199,1,235,1,135,6,1,2025-07-07 22:58:42+10
2200,1,249,1,135,6,1,2025-07-07 22:58:42+10
2201,1,249,1,120,2,1,2025-07-07 22:58:42+10
2202,1,249,1,100,7,1,2025-07-07 22:58:42+10
2203,1,560,1,140,6,1,2025-07-07 22:58:42+10
2204,1,560,1,120,3,1,2025-07-07 22:58:42+10
2205,1,560,1,100,10,1,2025-07-07 22:58:42+10
2206,1,560,1,100,7,1,2025-07-07 22:58:42+10
2207,1,561,1,142.5,4,1,2025-07-07 22:58:42+10
2208,1,561,1,145,3,1,2025-07-07 22:58:42+10
2209,1,561,1,135,4,1,2025-07-07 22:58:42+10
2210,1,562,1,100,8,1,2025-07-07 22:58:42+10
2211,1,562,1,130,2,1,2025-07-07 22:58:42+10
2212,1,562,1,135,6,1,2025-07-07 22:58:42+10
2213,1,562,1,120,8,1,2025-07-07 22:58:42+10
2214,1,562,1,120,7,1,2025-07-07 22:58:42+10
2215,1,563,1,140,5,1,2025-07-07 22:58:42+10
2216,1,563,1,130,5,1,2025-07-07 22:58:42+10
2217,1,564,1,80,10,1,2025-07-07 22:58:42+10
2218,1,564,1,100,6,1,2025-07-07 22:58:42+10
2219,1,564,1,100,10,1,2025-07-07 22:58:42+10
2220,1,564,1,110,4,1,2025-07-07 22:58:42+10
2221,1,566,1,60,10,1,2025-07-07 22:58:42+10
2222,1,566,1,100,5,1,2025-07-07 22:58:42+10
2223,1,566,1,110,7,1,2025-07-07 22:58:42+10
2224,1,296,1,80,5,1,2025-07-07 22:58:42+10
2225,1,296,1,100,5,1,2025-07-07 22:58:42+10
2226,1,296,1,120,6,1,2025-07-07 22:58:42+10
2227,1,568,1,100,6,1,2025-07-07 22:58:42+10
2228,1,568,1,120,5,1,2025-07-07 22:58:42+10
2229,1,568,1,125,3,1,2025-07-07 22:58:42+10
2230,1,569,1,100,8,1,2025-07-07 22:58:42+10
2231,1,569,1,120,3,1,2025-07-07 22:58:42+10
2232,1,569,1,125,5,1,2025-07-07 22:58:42+10
2233,1,569,1,120,6,1,2025-07-07 22:58:42+10
2234,1,570,1,80,10,1,2025-07-07 22:58:42+10
2235,1,570,1,110,3,1,2025-07-07 22:58:42+10
2236,1,570,1,130,5,1,2025-07-07 22:58:42+10
2237,1,570,1,130,3,1,2025-07-07 22:58:42+10
2238,1,570,1,100,9,1,2025-07-07 22:58:42+10
2239,1,308,1,60,10,1,2025-07-07 22:58:42+10
2240,1,308,1,100,4,1,2025-07-07 22:58:42+10
2241,1,308,1,120,8,1,2025-07-07 22:58:42+10
2242,1,285,1,100,5,1,2025-07-07 22:58:42+10
2243,1,285,1,125,8,1,2025-07-07 22:58:42+10
2244,1,285,1,120,8,1,2025-07-07 22:58:42+10
2245,1,285,1,100,6,1,2025-07-07 22:58:42+10
2246,1,320,1,140,3,1,2025-07-07 22:58:42+10
2247,1,320,1,150,2,1,2025-07-07 22:58:42+10
2248,1,320,1,135,5,1,2025-07-07 22:58:42+10
2249,1,325,1,60,10,1,2025-07-07 22:58:42+10
2250,1,325,1,100,6,1,2025-07-07 22:58:42+10
2251,1,325,1,130,7,1,2025-07-07 22:58:42+10
2252,1,325,1,110,7,1,2025-07-07 22:58:42+10
2253,1,325,1,110,8,1,2025-07-07 22:58:42+10
2254,1,325,1,100,10,1,2025-07-07 22:58:42+10
2255,1,574,1,120,3,1,2025-07-07 22:58:42+10
2256,1,574,1,140,5,1,2025-07-07 22:58:42+10
2257,1,575,1,100,8,1,2025-07-07 22:58:42+10
2258,1,575,1,130,1,1,2025-07-07 22:58:42+10
2259,1,575,1,140,6,1,2025-07-07 22:58:42+10
2260,1,575,1,130,5,1,2025-07-07 22:58:42+10
2261,1,575,1,120,6,1,2025-07-07 22:58:42+10
2262,1,335,1,130,1,1,2025-07-07 22:58:42+10
2263,1,335,1,140,6,1,2025-07-07 22:58:42+10
2264,1,335,1,120,6,1,2025-07-07 22:58:42+10
2265,1,577,1,120,2,1,2025-07-07 22:58:42+10
2266,1,577,1,140.01,6,1,2025-07-07 22:58:42+10
2267,1,577,1,140,3,1,2025-07-07 22:58:42+10
2268,1,577,1,130,6,1,2025-07-07 22:58:42+10
2269,1,577,1,120,6,1,2025-07-07 22:58:42+10
2270,1,578,1,135,7,1,2025-07-07 22:58:42+10
2271,1,578,1,120,8,1,2025-07-07 22:58:42+10
2272,1,579,1,120,2,1,2025-07-07 22:58:42+10
2273,1,579,1,142.5,5,1,2025-07-07 22:58:42+10
2274,1,579,1,120,5,1,2025-07-07 22:58:42+10
2275,1,579,1,110,7,1,2025-07-07 22:58:42+10
2276,1,1034,1,120,2,1,2025-07-07 22:58:42+10
2277,1,1034,1,142,5,1,2025-07-07 22:58:42+10
2279,1,343,38,70,10,1,2025-07-07 22:58:42+10
2280,1,343,38,70,10,1,2025-07-07 22:58:42+10
2281,1,343,38,70,10,1,2025-07-07 22:58:42+10
2282,1,454,38,60,10,1,2025-07-07 22:58:42+10
2283,1,454,38,70,10,1,2025-07-07 22:58:42+10
2284,1,454,38,70,10,1,2025-07-07 22:58:42+10
2285,1,372,38,60,10,1,2025-07-07 22:58:42+10
2286,1,372,38,70,10,1,2025-07-07 22:58:42+10
2287,1,372,38,80,8,1,2025-07-07 22:58:42+10
2288,1,580,38,60,10,1,2025-07-07 22:58:42+10
2289,1,580,38,70,10,1,2025-07-07 22:58:42+10
2290,1,345,38,60,10,1,2025-07-07 22:58:42+10
2291,1,345,38,70,10,1,2025-07-07 22:58:42+10
2292,1,346,38,60,10,1,2025-07-07 22:58:42+10
2293,1,346,38,70,10,1,2025-07-07 22:58:42+10
2294,1,346,38,70,10,1,2025-07-07 22:58:42+10
2295,1,349,38,60,10,1,2025-07-07 22:58:42+10
2296,1,349,38,70,10,1,2025-07-07 22:58:42+10
2297,1,349,38,75,10,1,2025-07-07 22:58:42+10
2298,1,349,38,75,10,1,2025-07-07 22:58:42+10
2299,1,350,38,60,10,1,2025-07-07 22:58:42+10
2300,1,350,38,80,9,1,2025-07-07 22:58:42+10
2301,1,351,38,60,10,1,2025-07-07 22:58:42+10
2302,1,351,38,80,6,1,2025-07-07 22:58:42+10
2303,1,351,38,80,6,1,2025-07-07 22:58:42+10
2304,1,351,38,10,70,1,2025-07-07 22:58:42+10
2305,1,352,38,60,10,1,2025-07-07 22:58:42+10
2306,1,352,38,70,10,1,2025-07-07 22:58:42+10
2307,1,352,38,70,10,1,2025-07-07 22:58:42+10
2308,1,353,38,60,10,1,2025-07-07 22:58:42+10
2309,1,356,38,60,10,1,2025-07-07 22:58:42+10
2310,1,356,38,80,10,1,2025-07-07 22:58:42+10
2311,1,356,38,80,8,1,2025-07-07 22:58:42+10
2312,1,356,38,80,8,1,2025-07-07 22:58:42+10
2313,1,357,38,60,10,1,2025-07-07 22:58:42+10
2314,1,357,38,70,10,1,2025-07-07 22:58:42+10
2315,1,357,38,70,10,1,2025-07-07 22:58:42+10
2316,1,357,38,70,10,1,2025-07-07 22:58:42+10
2317,1,358,38,60,10,1,2025-07-07 22:58:42+10
2318,1,358,38,70,10,1,2025-07-07 22:58:42+10
2319,1,358,38,80,10,1,2025-07-07 22:58:42+10
2320,1,358,38,90,8,1,2025-07-07 22:58:42+10
2321,1,359,38,60,10,1,2025-07-07 22:58:42+10
2322,1,360,38,60,10,1,2025-07-07 22:58:42+10
2323,1,360,38,70,10,1,2025-07-07 22:58:42+10
2324,1,360,38,70,9,1,2025-07-07 22:58:42+10
2325,1,365,38,60,10,1,2025-07-07 22:58:42+10
2326,1,365,38,80,10,1,2025-07-07 22:58:42+10
2327,1,365,38,80,8,1,2025-07-07 22:58:42+10
2328,1,365,38,70,10,1,2025-07-07 22:58:42+10
2329,1,367,38,60,10,1,2025-07-07 22:58:42+10
2330,1,367,38,80,6,1,2025-07-07 22:58:42+10
2331,1,367,38,90,6,1,2025-07-07 22:58:42+10
2332,1,367,38,90,5,1,2025-07-07 22:58:42+10
2333,1,369,38,32,10,1,2025-07-07 22:58:42+10
2334,1,369,38,40,10,1,2025-07-07 22:58:42+10
2335,1,369,38,44,5,1,2025-07-07 22:58:42+10
2336,1,369,38,44,6,1,2025-07-07 22:58:42+10
2337,1,370,38,40,10,1,2025-07-07 22:58:42+10
2338,1,370,38,44,8,1,2025-07-07 22:58:42+10
2339,1,370,38,44,8,1,2025-07-07 22:58:42+10
2340,1,582,38,40,10,1,2025-07-07 22:58:42+10
2341,1,582,38,40,8,1,2025-07-07 22:58:42+10
2342,1,582,38,40,8,1,2025-07-07 22:58:42+10
2343,1,374,38,60,10,1,2025-07-07 22:58:42+10
2344,1,374,38,70,0,1,2025-07-07 22:58:42+10
2345,1,375,38,80,10,1,2025-07-07 22:58:42+10
2346,1,375,38,90,5,1,2025-07-07 22:58:42+10
2347,1,375,38,95,6,1,2025-07-07 22:58:42+10
2348,1,375,38,90,3,1,2025-07-07 22:58:42+10
2349,1,376,38,60,10,1,2025-07-07 22:58:42+10
2350,1,376,38,80,6,1,2025-07-07 22:58:42+10
2351,1,376,38,90,6,1,2025-07-07 22:58:42+10
2352,1,377,38,60,10,1,2025-07-07 22:58:42+10
2353,1,377,38,80,10,1,2025-07-07 22:58:42+10
2354,1,377,38,80,10,1,2025-07-07 22:58:42+10
2355,1,377,38,60,10,1,2025-07-07 22:58:42+10
2356,1,378,38,60,10,1,2025-07-07 22:58:42+10
2357,1,380,38,60,10,1,2025-07-07 22:58:42+10
2358,1,380,38,80,10,1,2025-07-07 22:58:42+10
2359,1,380,38,100,8,1,2025-07-07 22:58:42+10
2360,1,380,38,100,7,1,2025-07-07 22:58:42+10
2361,1,381,38,60,10,1,2025-07-07 22:58:42+10
2362,1,381,38,80,8,1,2025-07-07 22:58:42+10
2363,1,381,38,80,7,1,2025-07-07 22:58:42+10
2364,1,381,38,70,10,1,2025-07-07 22:58:42+10
2365,1,382,38,28,10,1,2025-07-07 22:58:42+10
2366,1,382,38,34,9,1,2025-07-07 22:58:42+10
2367,1,385,38,40,8,1,2025-07-07 22:58:42+10
2368,1,385,38,40,10,1,2025-07-07 22:58:42+10
2369,1,386,38,60,8,1,2025-07-07 22:58:42+10
2370,1,386,38,80,10,1,2025-07-07 22:58:42+10
2371,1,386,38,90,7,1,2025-07-07 22:58:42+10
2372,1,386,38,80,8,1,2025-07-07 22:58:42+10
2373,1,387,38,80,12,1,2025-07-07 22:58:42+10
2374,1,387,38,85,8,1,2025-07-07 22:58:42+10
2375,1,388,38,60,10,1,2025-07-07 22:58:42+10
2376,1,388,38,80,8,1,2025-07-07 22:58:42+10
2377,1,388,38,80,6,1,2025-07-07 22:58:42+10
2378,1,389,38,60,10,1,2025-07-07 22:58:42+10
2379,1,389,38,80,10,1,2025-07-07 22:58:42+10
2380,1,389,38,90,10,1,2025-07-07 22:58:42+10
2381,1,389,38,95,0,1,2025-07-07 22:58:42+10
2382,1,390,38,60,10,1,2025-07-07 22:58:42+10
2383,1,390,38,80,10,1,2025-07-07 22:58:42+10
2384,1,390,38,80,10,1,2025-07-07 22:58:42+10
2385,1,390,38,80,10,1,2025-07-07 22:58:42+10
2386,1,391,38,60,10,1,2025-07-07 22:58:42+10
2387,1,391,38,80,8,1,2025-07-07 22:58:42+10
2388,1,391,38,80,12,1,2025-07-07 22:58:42+10
2389,1,392,38,60,10,1,2025-07-07 22:58:42+10
2390,1,392,38,80,10,1,2025-07-07 22:58:42+10
2391,1,392,38,80,8,1,2025-07-07 22:58:42+10
2392,1,392,38,80,12,1,2025-07-07 22:58:42+10
2393,1,393,38,60,10,1,2025-07-07 22:58:42+10
2394,1,393,38,80,10,1,2025-07-07 22:58:42+10
2395,1,393,38,90,6,1,2025-07-07 22:58:42+10
2396,1,394,38,60,10,1,2025-07-07 22:58:42+10
2397,1,394,38,80,8,1,2025-07-07 22:58:42+10
2398,1,394,38,90,5,1,2025-07-07 22:58:42+10
2399,1,394,38,95,6,1,2025-07-07 22:58:42+10
2400,1,395,38,60,10,1,2025-07-07 22:58:42+10
2401,1,395,38,80,10,1,2025-07-07 22:58:42+10
2402,1,395,38,85,9,1,2025-07-07 22:58:42+10
2403,1,395,38,60,10,1,2025-07-07 22:58:42+10
2404,1,397,38,60,10,1,2025-07-07 22:58:42+10
2405,1,397,38,80,5,1,2025-07-07 22:58:42+10
2406,1,397,38,90,5,1,2025-07-07 22:58:42+10
2407,1,397,38,100,5,1,2025-07-07 22:58:42+10
2408,1,398,38,60,10,1,2025-07-07 22:58:42+10
2409,1,398,38,90,10,1,2025-07-07 22:58:42+10
2410,1,398,38,90,8,1,2025-07-07 22:58:42+10
2411,1,398,38,90,5,1,2025-07-07 22:58:42+10
2412,1,400,38,60,10,1,2025-07-07 22:58:42+10
2413,1,400,38,80,10,1,2025-07-07 22:58:42+10
2414,1,400,38,80,10,1,2025-07-07 22:58:42+10
2415,1,400,38,80,10,1,2025-07-07 22:58:42+10
2416,1,404,38,60,10,1,2025-07-07 22:58:42+10
2417,1,404,38,80,10,1,2025-07-07 22:58:42+10
2418,1,404,38,90,8,1,2025-07-07 22:58:42+10
2419,1,405,38,60,10,1,2025-07-07 22:58:42+10
2420,1,406,38,60,10,1,2025-07-07 22:58:42+10
2421,1,406,38,80,8,1,2025-07-07 22:58:42+10
2422,1,406,38,82,8,1,2025-07-07 22:58:42+10
2423,1,408,38,60,10,1,2025-07-07 22:58:42+10
2424,1,408,38,80,8,1,2025-07-07 22:58:42+10
2425,1,408,38,90,8,1,2025-07-07 22:58:42+10
2426,1,408,38,90,8,1,2025-07-07 22:58:42+10
2427,1,409,38,60,10,1,2025-07-07 22:58:42+10
2428,1,409,38,80,10,1,2025-07-07 22:58:42+10
2429,1,409,38,80,10,1,2025-07-07 22:58:42+10
2430,1,409,38,90,5,1,2025-07-07 22:58:42+10
2431,1,410,38,60,10,1,2025-07-07 22:58:42+10
2432,1,410,38,80,10,1,2025-07-07 22:58:42+10
2433,1,411,38,60,10,1,2025-07-07 22:58:42+10
2434,1,411,38,80,8,1,2025-07-07 22:58:42+10
2435,1,411,38,85,10,1,2025-07-07 22:58:42+10
2436,1,411,38,85,10,1,2025-07-07 22:58:42+10
2437,1,1037,38,20,10,1,2025-07-07 22:58:42+10
2438,1,1037,38,32,10,1,2025-07-07 22:58:42+10
2439,1,1037,38,34,8,1,2025-07-07 22:58:42+10
2440,1,1037,38,38,8,1,2025-07-07 22:58:42+10
2441,1,413,38,60,10,1,2025-07-07 22:58:42+10
2442,1,413,38,60,10,1,2025-07-07 22:58:42+10
2443,1,416,38,60,10,1,2025-07-07 22:58:42+10
2444,1,416,38,80,12,1,2025-07-07 22:58:42+10
2445,1,416,38,82,9,1,2025-07-07 22:58:42+10
2446,1,417,38,80,10,1,2025-07-07 22:58:42+10
2447,1,417,38,80,8,1,2025-07-07 22:58:42+10
2448,1,417,38,80,8,1,2025-07-07 22:58:42+10
2449,1,417,38,82,8,1,2025-07-07 22:58:42+10
2450,1,420,38,20,20,1,2025-07-07 22:58:42+10
2451,1,423,38,60,10,1,2025-07-07 22:58:42+10
2452,1,423,38,70,10,1,2025-07-07 22:58:42+10
2453,1,423,38,75,12,1,2025-07-07 22:58:42+10
2454,1,423,38,77,0,1,2025-07-07 22:58:42+10
2455,1,424,38,30,10,1,2025-07-07 22:58:42+10
2456,1,424,38,38,10,1,2025-07-07 22:58:42+10
2457,1,424,38,42,7,1,2025-07-07 22:58:42+10
2458,1,426,38,10,20,1,2025-07-07 22:58:42+10
2459,1,426,38,10,70,1,2025-07-07 22:58:42+10
2460,1,428,38,60,10,1,2025-07-07 22:58:42+10
2461,1,428,38,70,8,1,2025-07-07 22:58:42+10
2462,1,428,38,80,10,1,2025-07-07 22:58:42+10
2463,1,428,38,80,8,1,2025-07-07 22:58:42+10
2464,1,1038,38,60,10,1,2025-07-07 22:58:42+10
2465,1,1038,38,60,10,1,2025-07-07 22:58:42+10
2466,1,431,38,40,10,1,2025-07-07 22:58:42+10
2467,1,431,38,40,10,1,2025-07-07 22:58:42+10
2468,1,431,38,80,8,1,2025-07-07 22:58:42+10
2469,1,431,38,80,12,1,2025-07-07 22:58:42+10
2470,1,433,38,60,10,1,2025-07-07 22:58:42+10
2471,1,433,38,60,10,1,2025-07-07 22:58:42+10
2472,1,434,38,60,10,1,2025-07-07 22:58:42+10
2473,1,434,38,80,10,1,2025-07-07 22:58:42+10
2474,1,434,38,80,10,1,2025-07-07 22:58:42+10
2475,1,434,38,80,10,1,2025-07-07 22:58:42+10
2476,1,436,38,60,10,1,2025-07-07 22:58:42+10
2477,1,436,38,80,10,1,2025-07-07 22:58:42+10
2478,1,436,38,80,10,1,2025-07-07 22:58:42+10
2479,1,448,38,80,8,1,2025-07-07 22:58:42+10
2480,1,448,38,85,8,1,2025-07-07 22:58:42+10
2481,1,448,38,85,8,1,2025-07-07 22:58:42+10
2482,1,451,38,80,10,1,2025-07-07 22:58:42+10
2483,1,451,38,80,10,1,2025-07-07 22:58:42+10
2484,1,451,38,80,8,1,2025-07-07 22:58:42+10
2485,1,451,38,70,10,1,2025-07-07 22:58:42+10
2486,1,452,38,32,10,1,2025-07-07 22:58:42+10
2487,1,453,38,32,10,1,2025-07-07 22:58:42+10
2488,1,453,38,36,10,1,2025-07-07 22:58:42+10
2489,1,455,38,30,10,1,2025-07-07 22:58:42+10
2490,1,455,38,38,8,1,2025-07-07 22:58:42+10
2491,1,455,38,36,8,1,2025-07-07 22:58:42+10
2492,1,458,38,32,10,1,2025-07-07 22:58:42+10
2493,1,458,38,40,8,1,2025-07-07 22:58:42+10
2494,1,464,38,35,8,1,2025-07-07 22:58:42+10
2495,1,464,38,40,8,1,2025-07-07 22:58:42+10
2496,1,464,38,40,8,1,2025-07-07 22:58:42+10
2497,1,464,38,40,8,1,2025-07-07 22:58:42+10
2498,1,470,38,40,10,1,2025-07-07 22:58:42+10
2499,1,470,38,80,8,1,2025-07-07 22:58:42+10
2500,1,470,38,80,8,1,2025-07-07 22:58:42+10
2501,1,473,38,60,10,1,2025-07-07 22:58:42+10
2502,1,473,38,70,5,1,2025-07-07 22:58:42+10
2503,1,473,38,80,8,1,2025-07-07 22:58:42+10
2504,1,473,38,80,5,1,2025-07-07 22:58:42+10
2505,1,476,38,40,10,1,2025-07-07 22:58:42+10
2506,1,476,38,70,8,1,2025-07-07 22:58:42+10
2507,1,476,38,90,8,1,2025-07-07 22:58:42+10
2508,1,478,38,40,10,1,2025-07-07 22:58:42+10
2509,1,478,38,70,10,1,2025-07-07 22:58:42+10
2510,1,478,38,90,8,1,2025-07-07 22:58:42+10
2511,1,478,38,80,8,1,2025-07-07 22:58:42+10
2512,1,480,38,70,10,1,2025-07-07 22:58:42+10
2513,1,480,38,75,10,1,2025-07-07 22:58:42+10
2514,1,480,38,75,10,1,2025-07-07 22:58:42+10
2515,1,480,38,75,10,1,2025-07-07 22:58:42+10
2516,1,482,38,40,10,1,2025-07-07 22:58:42+10
2517,1,482,38,80,8,1,2025-07-07 22:58:42+10
2518,1,482,38,90,8,1,2025-07-07 22:58:42+10
2519,1,487,38,60,10,1,2025-07-07 22:58:42+10
2520,1,487,38,90,5,1,2025-07-07 22:58:42+10
2521,1,487,38,95,5,1,2025-07-07 22:58:42+10
2522,1,489,38,60,10,1,2025-07-07 22:58:42+10
2523,1,489,38,80,8,1,2025-07-07 22:58:42+10
2524,1,489,38,100,5,1,2025-07-07 22:58:42+10
2525,1,494,38,80,10,1,2025-07-07 22:58:42+10
2526,1,494,38,80,10,1,2025-07-07 22:58:42+10
2527,1,494,38,80,8,1,2025-07-07 22:58:42+10
2528,1,1039,38,20,10,1,2025-07-07 22:58:42+10
2529,1,1039,38,8,5,1,2025-07-07 22:58:42+10
2530,1,1039,38,100,3,1,2025-07-07 22:58:42+10
2531,1,1039,38,100,5,1,2025-07-07 22:58:42+10
2532,1,503,38,50,10,1,2025-07-07 22:58:42+10
2533,1,503,38,80,10,1,2025-07-07 22:58:42+10
2534,1,503,38,90,5,1,2025-07-07 22:58:42+10
2535,1,1040,38,60,10,1,2025-07-07 22:58:42+10
2536,1,1040,38,80,5,1,2025-07-07 22:58:42+10
2537,1,1040,38,90,5,1,2025-07-07 22:58:42+10
2538,1,1040,38,92.5,5,1,2025-07-07 22:58:42+10
2539,1,505,38,60,10,1,2025-07-07 22:58:42+10
2540,1,505,38,80,6,1,2025-07-07 22:58:42+10
2541,1,507,38,60,10,1,2025-07-07 22:58:42+10
2542,1,507,38,80,8,1,2025-07-07 22:58:42+10
2543,1,507,38,80,10,1,2025-07-07 22:58:42+10
2544,1,508,38,80,8,1,2025-07-07 22:58:42+10
2545,1,508,38,80,8,1,2025-07-07 22:58:42+10
2546,1,508,38,80,8,1,2025-07-07 22:58:42+10
2547,1,508,38,70,12,1,2025-07-07 22:58:42+10
2548,1,4,38,80,10,1,2025-07-07 22:58:42+10
2549,1,4,38,80,9,1,2025-07-07 22:58:42+10
2550,1,4,38,80,9,1,2025-07-07 22:58:42+10
2551,1,4,38,70,12,1,2025-07-07 22:58:42+10
2552,1,510,38,80,10,1,2025-07-07 22:58:42+10
2553,1,510,38,80,10,1,2025-07-07 22:58:42+10
2554,1,510,38,80,10,1,2025-07-07 22:58:42+10
2555,1,510,38,80,10,1,2025-07-07 22:58:42+10
2556,1,14,38,80,11,1,2025-07-07 22:58:42+10
2557,1,14,38,80,11,1,2025-07-07 22:58:42+10
2558,1,14,38,80,9,1,2025-07-07 22:58:42+10
2559,1,14,38,80,8,1,2025-07-07 22:58:42+10
2560,1,512,38,80,12,1,2025-07-07 22:58:42+10
2561,1,512,38,80,12,1,2025-07-07 22:58:42+10
2562,1,512,38,80,10,1,2025-07-07 22:58:42+10
2563,1,512,38,70,12,1,2025-07-07 22:58:42+10
2564,1,23,38,80,13,1,2025-07-07 22:58:42+10
2565,1,23,38,80,12,1,2025-07-07 22:58:42+10
2566,1,23,38,80,11,1,2025-07-07 22:58:42+10
2567,1,23,38,70,12,1,2025-07-07 22:58:42+10
2568,1,514,38,80,14,1,2025-07-07 22:58:42+10
2569,1,514,38,80,12,1,2025-07-07 22:58:42+10
2570,1,514,38,80,12,1,2025-07-07 22:58:42+10
2571,1,514,38,80,12,1,2025-07-07 22:58:42+10
2572,1,515,38,50,10,1,2025-07-07 22:58:42+10
2573,1,515,38,50,10,1,2025-07-07 22:58:42+10
2574,1,515,38,50,10,1,2025-07-07 22:58:42+10
2575,1,515,38,50,10,1,2025-07-07 22:58:42+10
2576,1,33,38,80,15,1,2025-07-07 22:58:42+10
2577,1,33,38,80,15,1,2025-07-07 22:58:42+10
2578,1,33,38,80,9,1,2025-07-07 22:58:42+10
2579,1,517,38,90,8,1,2025-07-07 22:58:42+10
2580,1,517,38,90,8,1,2025-07-07 22:58:42+10
