id,workout_id,exercise_id,weight,reps,set_number,created_at,user_id
3641,1243,19,180.0,3,1,"2025-07-07 22:58:42",1
3642,1243,19,160.0,2,1,"2025-07-07 22:58:42",1
3643,1243,19,180.0,5,1,"2025-07-07 22:58:42",1
3644,1243,19,105.0,0,1,"2025-07-07 22:58:42",1
3645,1244,19,160.0,2,1,"2025-07-07 22:58:42",1
3646,1245,19,170.0,3,1,"2025-07-07 22:58:42",1
3647,1245,19,140.0,5,1,"2025-07-07 22:58:42",1
3648,1245,19,140.0,5,1,"2025-07-07 22:58:42",1
3649,1246,19,160.0,3,1,"2025-07-07 22:58:42",1
3650,1247,19,140.0,3,1,"2025-07-07 22:58:42",1
3651,1247,19,170.0,3,1,"2025-07-07 22:58:42",1
3652,1247,19,170.0,4,1,"2025-07-07 22:58:42",1
3653,1248,19,160.0,5,1,"2025-07-07 22:58:42",1
3654,1249,19,160.0,3,1,"2025-07-07 22:58:42",1
3655,1249,19,175.0,4,1,"2025-07-07 22:58:42",1
3656,1249,19,170.0,3,1,"2025-07-07 22:58:42",1
3657,1250,19,160.0,3,1,"2025-07-07 22:58:42",1
3658,1250,19,175.0,4,1,"2025-07-07 22:58:42",1
3659,1250,19,80.0,20,1,"2025-07-07 22:58:42",1
3660,1251,19,160.0,1,1,"2025-07-07 22:58:42",1
3661,1251,19,190.0,1,1,"2025-07-07 22:58:42",1
3662,1252,19,170.0,6,1,"2025-07-07 22:58:42",1
3663,1253,19,170.0,3,1,"2025-07-07 22:58:42",1
3664,1253,19,170.0,3,1,"2025-07-07 22:58:42",1
3665,1253,19,170.0,3,1,"2025-07-07 22:58:42",1
3666,1253,19,80.0,20,1,"2025-07-07 22:58:42",1
3667,1254,19,170.0,5,1,"2025-07-07 22:58:42",1
3668,1254,19,170.0,2,1,"2025-07-07 22:58:42",1
3669,1254,19,90.0,20,1,"2025-07-07 22:58:42",1
3670,1255,19,160.0,3,1,"2025-07-07 22:58:42",1
3671,1255,19,160.0,3,1,"2025-07-07 22:58:42",1
3672,1255,19,160.0,3,1,"2025-07-07 22:58:42",1
3673,1255,19,90.0,20,1,"2025-07-07 22:58:42",1
3674,1256,19,150.0,3,1,"2025-07-07 22:58:42",1
3675,1257,19,170.0,3,1,"2025-07-07 22:58:42",1
3676,1257,19,170.0,2,1,"2025-07-07 22:58:42",1
3677,1257,19,80.0,20,1,"2025-07-07 22:58:42",1
3678,1258,19,150.0,3,1,"2025-07-07 22:58:42",1
3679,1258,19,170.0,3,1,"2025-07-07 22:58:42",1
3680,1258,19,150.0,5,1,"2025-07-07 22:58:42",1
3681,1259,19,150.0,3,1,"2025-07-07 22:58:42",1
3682,1259,19,170.0,4,1,"2025-07-07 22:58:42",1
3683,1259,19,150.0,5,1,"2025-07-07 22:58:42",1
3684,1259,19,150.0,3,1,"2025-07-07 22:58:42",1
3685,1260,19,150.0,5,1,"2025-07-07 22:58:42",1
3686,1260,19,160.0,5,1,"2025-07-07 22:58:42",1
3687,1260,19,130.0,5,1,"2025-07-07 22:58:42",1
3688,1261,19,150.0,5,1,"2025-07-07 22:58:42",1
3689,1261,19,165.0,5,1,"2025-07-07 22:58:42",1
3690,1261,19,100.0,20,1,"2025-07-07 22:58:42",1
3691,1262,19,120.0,5,1,"2025-07-07 22:58:42",1
3692,1262,19,175.0,3,1,"2025-07-07 22:58:42",1
3693,1262,19,170.0,2,1,"2025-07-07 22:58:42",1
3694,1262,19,100.0,20,1,"2025-07-07 22:58:42",1
3695,1263,19,120.0,3,1,"2025-07-07 22:58:42",1
3696,1263,19,150.0,3,1,"2025-07-07 22:58:42",1
3697,1263,19,180.0,3,1,"2025-07-07 22:58:42",1
3698,1263,19,110.0,20,1,"2025-07-07 22:58:42",1
3699,1264,19,160.0,1,1,"2025-07-07 22:58:42",1
3700,1264,19,180.0,3,1,"2025-07-07 22:58:42",1
3701,1265,19,160.0,0,1,"2025-07-07 22:58:42",1
3702,1266,19,140.0,3,1,"2025-07-07 22:58:42",1
3703,1266,19,160.0,3,1,"2025-07-07 22:58:42",1
3704,1267,19,160.0,3,1,"2025-07-07 22:58:42",1
3705,1267,19,165.0,3,1,"2025-07-07 22:58:42",1
3706,1267,19,165.0,3,1,"2025-07-07 22:58:42",1
3707,1268,19,140.0,1,1,"2025-07-07 22:58:42",1
3708,1268,19,170.0,1,1,"2025-07-07 22:58:42",1
3709,1268,19,190.0,1,1,"2025-07-07 22:58:42",1
3710,1268,19,100.0,20,1,"2025-07-07 22:58:42",1
3711,1269,19,160.0,5,1,"2025-07-07 22:58:42",1
3712,1269,19,160.0,5,1,"2025-07-07 22:58:42",1
3713,1270,19,150.0,1,1,"2025-07-07 22:58:42",1
3714,1270,19,170.0,1,1,"2025-07-07 22:58:42",1
3715,1270,19,182.0,2,1,"2025-07-07 22:58:42",1
3716,1270,19,110.0,20,1,"2025-07-07 22:58:42",1
3717,1271,19,160.0,3,1,"2025-07-07 22:58:42",1
3718,1271,19,180.0,3,1,"2025-07-07 22:58:42",1
3719,1272,19,175.0,3,1,"2025-07-07 22:58:42",1
3720,1273,19,170.0,2,1,"2025-07-07 22:58:42",1
3721,1274,19,180.0,1,1,"2025-07-07 22:58:42",1
3722,1274,19,185.0,1,1,"2025-07-07 22:58:42",1
3723,1275,19,140.0,4,1,"2025-07-07 22:58:42",1
3724,1275,19,140.0,4,1,"2025-07-07 22:58:42",1
3725,1276,19,150.0,6,1,"2025-07-07 22:58:42",1
3726,1276,19,170.0,5,1,"2025-07-07 22:58:42",1
3727,1277,19,190.0,1,1,"2025-07-07 22:58:42",1
3728,1278,19,120.0,5,1,"2025-07-07 22:58:42",1
3729,1279,19,150.0,5,1,"2025-07-07 22:58:42",1
3730,1279,19,150.0,2,1,"2025-07-07 22:58:42",1
3731,1280,19,180.0,3,1,"2025-07-07 22:58:42",1
3732,1281,19,160.0,4,1,"2025-07-07 22:58:42",1
3733,1282,19,160.0,2,1,"2025-07-07 22:58:42",1
3734,1282,19,100.0,20,1,"2025-07-07 22:58:42",1
3735,1283,19,160.0,3,1,"2025-07-07 22:58:42",1
3736,1283,19,180.0,3,1,"2025-07-07 22:58:42",1
3737,1283,19,100.0,20,1,"2025-07-07 22:58:42",1
3738,1284,19,160.0,6,1,"2025-07-07 22:58:42",1
3739,1284,19,160.0,5,1,"2025-07-07 22:58:42",1
3740,1284,19,160.0,5,1,"2025-07-07 22:58:42",1
3741,1285,19,150.0,3,1,"2025-07-07 22:58:42",1
3742,1285,19,180.0,3,1,"2025-07-07 22:58:42",1
3743,1286,19,180.0,3,1,"2025-07-07 22:58:42",1
3744,1286,19,160.0,2,1,"2025-07-07 22:58:42",1
3745,1287,19,120.0,3,1,"2025-07-07 22:58:42",1
3746,1287,19,120.0,3,1,"2025-07-07 22:58:42",1
3747,1288,19,160.0,3,1,"2025-07-07 22:58:42",1
3748,1288,19,160.0,3,1,"2025-07-07 22:58:42",1
3749,1289,19,130.0,5,1,"2025-07-07 22:58:42",1
3750,1289,19,140.0,5,1,"2025-07-07 22:58:42",1
3751,1289,19,80.0,20,1,"2025-07-07 22:58:42",1
3752,1290,19,160.0,3,1,"2025-07-07 22:58:42",1
3753,1290,19,160.0,1,1,"2025-07-07 22:58:42",1
3754,1291,19,150.0,3,1,"2025-07-07 22:58:42",1
3755,1291,19,170.0,2,1,"2025-07-07 22:58:42",1
3756,1292,19,160.0,5,1,"2025-07-07 22:58:42",1
3757,1293,19,160.0,3,1,"2025-07-07 22:58:42",1
3758,1293,19,175.0,3,1,"2025-07-07 22:58:42",1
3759,1293,19,140.0,5,1,"2025-07-07 22:58:42",1
3760,1293,19,120.0,5,1,"2025-07-07 22:58:42",1
3761,1294,19,160.0,5,1,"2025-07-07 22:58:42",1
3762,1294,19,165.0,5,1,"2025-07-07 22:58:42",1
3763,1295,19,180.0,5,1,"2025-07-07 22:58:42",1
3764,1296,19,160.0,3,1,"2025-07-07 22:58:42",1
3765,1296,19,190.0,3,1,"2025-07-07 22:58:42",1
3766,1297,19,190.0,1,1,"2025-07-07 22:58:42",1
3767,1297,19,195.0,1,1,"2025-07-07 22:58:42",1
3768,1298,19,180.0,2,1,"2025-07-07 22:58:42",1
3769,1298,19,120.0,5,1,"2025-07-07 22:58:42",1
3770,1299,19,180.0,5,1,"2025-07-07 22:58:42",1
3771,1300,19,191.0,3,1,"2025-07-07 22:58:42",1
3772,1301,19,180.0,1,1,"2025-07-07 22:58:42",1
3773,1301,19,200.0,1,1,"2025-07-07 22:58:42",1
3774,1302,19,170.0,5,1,"2025-07-07 22:58:42",1
3775,1302,19,160.0,4,1,"2025-07-07 22:58:42",1
3776,1302,19,160.0,3,1,"2025-07-07 22:58:42",1
3777,1303,19,150.0,3,1,"2025-07-07 22:58:42",1
3778,1303,19,170.0,3,1,"2025-07-07 22:58:42",1
3779,1303,19,170.0,1,1,"2025-07-07 22:58:42",1
3780,1304,19,180.0,3,1,"2025-07-07 22:58:42",1
3781,1305,19,190.0,1,1,"2025-07-07 22:58:42",1
3782,1305,19,160.0,3,1,"2025-07-07 22:58:42",1
3783,1305,19,160.0,4,1,"2025-07-07 22:58:42",1
3784,1305,19,1.0,160,1,"2025-07-07 22:58:42",1
3785,1306,19,170.0,5,1,"2025-07-07 22:58:42",1
3786,1306,19,120.0,20,1,"2025-07-07 22:58:42",1
3787,1307,19,182.0,3,1,"2025-07-07 22:58:42",1
3788,1307,19,130.0,3,1,"2025-07-07 22:58:42",1
3789,1308,19,180.0,2,1,"2025-07-07 22:58:42",1
3790,1308,19,120.0,13,1,"2025-07-07 22:58:42",1
3791,1309,19,185.0,3,1,"2025-07-07 22:58:42",1
3792,1310,19,180.0,1,1,"2025-07-07 22:58:42",1
3793,1310,19,195.0,1,1,"2025-07-07 22:58:42",1
3794,1310,19,200.0,1,1,"2025-07-07 22:58:42",1
3795,1311,19,190.0,3,1,"2025-07-07 22:58:42",1
3796,1312,19,180.0,1,1,"2025-07-07 22:58:42",1
3797,1312,19,205.0,1,1,"2025-07-07 22:58:42",1
3798,1312,19,160.0,5,1,"2025-07-07 22:58:42",1
3799,1312,19,5.0,160,1,"2025-07-07 22:58:42",1
3800,1313,19,172.5,5,1,"2025-07-07 22:58:42",1
3801,1314,19,140.0,5,1,"2025-07-07 22:58:42",1
3802,1315,19,185.0,3,1,"2025-07-07 22:58:42",1
3803,1316,19,140.0,3,1,"2025-07-07 22:58:42",1
3804,1317,19,12.0,5,1,"2025-07-07 22:58:42",1
3805,1,19,5.0,5,1,"2025-07-07 22:58:42",1
3806,1,19,5.0,2,1,"2025-07-07 22:58:42",1
3807,1,19,5.0,5,1,"2025-07-07 22:58:42",1
3808,5,19,162.5,3,1,"2025-07-07 22:58:42",1
3809,5,19,162.5,5,1,"2025-07-07 22:58:42",1
3810,5,19,147.5,6,1,"2025-07-07 22:58:42",1
3811,8,19,162.5,5,1,"2025-07-07 22:58:42",1
3812,8,19,162.5,5,1,"2025-07-07 22:58:42",1
3813,8,19,150.0,5,1,"2025-07-07 22:58:42",1
3814,15,19,2.5,5,1,"2025-07-07 22:58:42",1
3815,15,19,162.5,5,1,"2025-07-07 22:58:42",1
3816,15,19,162.5,5,1,"2025-07-07 22:58:42",1
3817,15,19,147.5,5,1,"2025-07-07 22:58:42",1
3818,17,19,2.5,3,1,"2025-07-07 22:58:42",1
3819,17,19,162.5,5,1,"2025-07-07 22:58:42",1
3820,17,19,162.5,5,1,"2025-07-07 22:58:42",1
3821,17,19,147.5,5,1,"2025-07-07 22:58:42",1
3822,1318,19,5.0,4,1,"2025-07-07 22:58:42",1
3823,1318,19,162.5,5,1,"2025-07-07 22:58:42",1
3824,1318,19,162.5,1,1,"2025-07-07 22:58:42",1
3825,1318,19,150.0,1,1,"2025-07-07 22:58:42",1
3826,1319,19,5.0,3,1,"2025-07-07 22:58:42",1
3827,1319,19,182.5,5,1,"2025-07-07 22:58:42",1
3828,1319,19,162.5,5,1,"2025-07-07 22:58:42",1
3829,1319,19,160.0,3,1,"2025-07-07 22:58:42",1
3830,1319,19,162.5,5,1,"2025-07-07 22:58:42",1
3831,1319,19,147.5,5,1,"2025-07-07 22:58:42",1
3832,1320,19,5.0,1,1,"2025-07-07 22:58:42",1
3833,1320,19,180.0,1,1,"2025-07-07 22:58:42",1
3834,1320,19,150.0,5,1,"2025-07-07 22:58:42",1
3835,1320,19,150.0,5,1,"2025-07-07 22:58:42",1
3836,35,19,5.0,5,1,"2025-07-07 22:58:42",1
3837,35,19,5.0,5,1,"2025-07-07 22:58:42",1
3838,35,19,5.0,5,1,"2025-07-07 22:58:42",1
3839,40,19,180.0,5,1,"2025-07-07 22:58:42",1
3840,40,19,150.0,5,1,"2025-07-07 22:58:42",1
3841,40,19,150.0,5,1,"2025-07-07 22:58:42",1
3842,1321,19,170.0,1,1,"2025-07-07 22:58:42",1
3843,1321,19,192.0,1,1,"2025-07-07 22:58:42",1
3844,1321,19,150.0,2,1,"2025-07-07 22:58:42",1
3845,1321,19,120.0,5,1,"2025-07-07 22:58:42",1
3846,46,19,182.0,5,1,"2025-07-07 22:58:42",1
3847,46,19,160.0,3,1,"2025-07-07 22:58:42",1
3848,1322,19,190.0,3,1,"2025-07-07 22:58:42",1
3849,1322,19,160.0,3,1,"2025-07-07 22:58:42",1
3850,1322,19,150.0,2,1,"2025-07-07 22:58:42",1
3851,1322,19,120.0,5,1,"2025-07-07 22:58:42",1
3852,1323,19,190.0,1,1,"2025-07-07 22:58:42",1
3853,1323,19,160.0,3,1,"2025-07-07 22:58:42",1
3854,1323,19,150.0,5,1,"2025-07-07 22:58:42",1
3855,1323,19,150.0,5,1,"2025-07-07 22:58:42",1
3856,523,19,182.5,1,1,"2025-07-07 22:58:42",1
3857,1324,19,120.0,5,1,"2025-07-07 22:58:42",1
3858,1324,19,120.0,5,1,"2025-07-07 22:58:42",1
3859,1324,19,120.0,5,1,"2025-07-07 22:58:42",1
3860,68,19,170.0,5,1,"2025-07-07 22:58:42",1
3861,68,19,140.0,5,1,"2025-07-07 22:58:42",1
3862,68,19,140.0,5,1,"2025-07-07 22:58:42",1
3863,74,19,185.0,3,1,"2025-07-07 22:58:42",1
3864,74,19,160.0,5,1,"2025-07-07 22:58:42",1
3865,78,19,180.0,4,1,"2025-07-07 22:58:42",1
3866,1325,19,187.0,3,1,"2025-07-07 22:58:42",1
3867,82,19,200.0,1,1,"2025-07-07 22:58:42",1
3868,82,19,160.0,3,1,"2025-07-07 22:58:42",1
3869,87,19,140.0,3,1,"2025-07-07 22:58:42",1
3870,87,19,172.5,5,1,"2025-07-07 22:58:42",1
3871,94,19,190.0,1,1,"2025-07-07 22:58:42",1
3872,94,19,130.0,5,1,"2025-07-07 22:58:42",1
3873,94,19,130.0,6,1,"2025-07-07 22:58:42",1
3874,94,19,130.0,6,1,"2025-07-07 22:58:42",1
3875,100,19,175.0,5,1,"2025-07-07 22:58:42",1
3876,100,19,160.0,5,1,"2025-07-07 22:58:42",1
3877,1326,19,190.0,3,1,"2025-07-07 22:58:42",1
3878,112,19,175.0,4,1,"2025-07-07 22:58:42",1
3879,115,19,180.0,5,1,"2025-07-07 22:58:42",1
3880,117,19,190.0,3,1,"2025-07-07 22:58:42",1
3881,117,19,170.0,1,1,"2025-07-07 22:58:42",1
3882,117,19,140.0,5,1,"2025-07-07 22:58:42",1
3883,128,19,200.0,1,1,"2025-07-07 22:58:42",1
3884,1327,19,182.5,5,1,"2025-07-07 22:58:42",1
3885,136,19,150.0,10,1,"2025-07-07 22:58:42",1
3886,136,19,140.0,10,1,"2025-07-07 22:58:42",1
3887,136,19,140.0,5,1,"2025-07-07 22:58:42",1
3888,1328,19,160.0,10,1,"2025-07-07 22:58:42",1
3889,146,19,170.0,9,1,"2025-07-07 22:58:42",1
3890,1329,19,100.0,5,1,"2025-07-07 22:58:42",1
3891,173,19,170.0,2,1,"2025-07-07 22:58:42",1
3892,182,19,140.0,4,1,"2025-07-07 22:58:42",1
3893,1330,19,130.0,5,1,"2025-07-07 22:58:42",1
3894,194,19,140.0,7,1,"2025-07-07 22:58:42",1
3895,201,19,145.0,8,1,"2025-07-07 22:58:42",1
3896,201,19,145.0,9,1,"2025-07-07 22:58:42",1
3897,208,19,140.0,2,1,"2025-07-07 22:58:42",1
3898,208,19,145.0,10,1,"2025-07-07 22:58:42",1
3899,1331,19,160.0,6,1,"2025-07-07 22:58:42",1
3900,1331,19,160.0,5,1,"2025-07-07 22:58:42",1
3901,1332,19,160.0,7,1,"2025-07-07 22:58:42",1
3902,1332,19,160.0,4,1,"2025-07-07 22:58:42",1
3903,1333,19,160.0,9,1,"2025-07-07 22:58:42",1
3904,1333,19,160.0,5,1,"2025-07-07 22:58:42",1
3905,1333,19,130.0,9,1,"2025-07-07 22:58:42",1
3906,1334,19,165.0,5,1,"2025-07-07 22:58:42",1
3907,221,19,135.0,8,1,"2025-07-07 22:58:42",1
3908,221,19,110.0,6,1,"2025-07-07 22:58:42",1
3909,221,19,110.0,5,1,"2025-07-07 22:58:42",1
3910,223,19,165.0,6,1,"2025-07-07 22:58:42",1
3911,225,19,135.0,8,1,"2025-07-07 22:58:42",1
3912,225,19,120.0,4,1,"2025-07-07 22:58:42",1
3913,226,19,165.0,7,1,"2025-07-07 22:58:42",1
3914,557,19,135.0,6,1,"2025-07-07 22:58:42",1
3915,557,19,120.0,5,1,"2025-07-07 22:58:42",1
3916,557,19,120.0,6,1,"2025-07-07 22:58:42",1
3917,231,19,165.0,8,1,"2025-07-07 22:58:42",1
3918,235,19,135.0,6,1,"2025-07-07 22:58:42",1
3919,249,19,135.0,6,1,"2025-07-07 22:58:42",1
3920,249,19,120.0,2,1,"2025-07-07 22:58:42",1
3921,249,19,100.0,7,1,"2025-07-07 22:58:42",1
3922,251,19,165.0,4,1,"2025-07-07 22:58:42",1
3923,259,19,120.0,5,1,"2025-07-07 22:58:42",1
3924,259,19,160.01,10,1,"2025-07-07 22:58:42",1
3925,259,19,160.0,5,1,"2025-07-07 22:58:42",1
3926,1335,19,140.0,2,1,"2025-07-07 22:58:42",1
3927,1335,19,160.0,5,1,"2025-07-07 22:58:42",1
3928,286,19,100.0,10,1,"2025-07-07 22:58:42",1
3929,286,19,140.0,5,1,"2025-07-07 22:58:42",1
3930,286,19,140.0,5,1,"2025-07-07 22:58:42",1
3931,298,19,80.0,8,1,"2025-07-07 22:58:42",1
3932,298,19,120.0,5,1,"2025-07-07 22:58:42",1
3933,298,19,150.0,4,1,"2025-07-07 22:58:42",1
3934,298,19,140.0,5,1,"2025-07-07 22:58:42",1
3935,1336,19,100.0,5,1,"2025-07-07 22:58:42",1
3936,1336,19,150.0,3,1,"2025-07-07 22:58:42",1
3937,1336,19,170.0,3,1,"2025-07-07 22:58:42",1
3938,1336,19,180.0,3,1,"2025-07-07 22:58:42",1
3939,314,19,150.0,5,1,"2025-07-07 22:58:42",1
3940,314,19,170.0,3,1,"2025-07-07 22:58:42",1
3941,314,19,180.0,1,1,"2025-07-07 22:58:42",1
3942,322,19,140.0,3,1,"2025-07-07 22:58:42",1
3943,322,19,160.0,1,1,"2025-07-07 22:58:42",1
3944,1337,19,140.0,5,1,"2025-07-07 22:58:42",1
3945,1337,19,160.0,6,1,"2025-07-07 22:58:42",1
3946,1337,19,160.0,6,1,"2025-07-07 22:58:42",1
3947,329,19,140.0,1,1,"2025-07-07 22:58:42",1
3948,329,19,180.0,3,1,"2025-07-07 22:58:42",1
3949,337,19,140.0,1,1,"2025-07-07 22:58:42",1
3950,337,19,170.0,5,1,"2025-07-07 22:58:42",1
3951,337,19,160.0,5,1,"2025-07-07 22:58:42",1
3952,1338,19,170.0,5,1,"2025-07-07 22:58:42",1
3953,1338,19,160.0,5,1,"2025-07-07 22:58:42",1
3954,1338,19,150.0,5,1,"2025-07-07 22:58:42",1
3955,1163,20,24.0,10,1,"2025-07-07 22:58:42",1
3956,1164,20,50.0,10,1,"2025-07-07 22:58:42",1
3957,1164,20,50.0,10,1,"2025-07-07 22:58:42",1
3958,1164,20,50.0,10,1,"2025-07-07 22:58:42",1
3959,1177,20,60.0,10,1,"2025-07-07 22:58:42",1
3960,1177,20,60.0,10,1,"2025-07-07 22:58:42",1
3961,1177,20,60.0,10,1,"2025-07-07 22:58:42",1
3962,1180,20,80.0,10,1,"2025-07-07 22:58:42",1
3963,1180,20,80.0,5,1,"2025-07-07 22:58:42",1
3964,1180,20,80.0,10,1,"2025-07-07 22:58:42",1
3965,1195,20,40.0,8,1,"2025-07-07 22:58:42",1
3966,1195,20,60.0,8,1,"2025-07-07 22:58:42",1
3967,1196,20,30.0,8,1,"2025-07-07 22:58:42",1
3968,1196,20,30.0,5,1,"2025-07-07 22:58:42",1
3969,1196,20,30.0,5,1,"2025-07-07 22:58:42",1
3970,1203,20,50.0,12,1,"2025-07-07 22:58:42",1
3971,1203,20,50.0,12,1,"2025-07-07 22:58:42",1
3972,1203,20,50.0,12,1,"2025-07-07 22:58:42",1
3973,1206,20,100.0,5,1,"2025-07-07 22:58:42",1
3974,1208,20,60.0,8,1,"2025-07-07 22:58:42",1
3975,1208,20,60.0,8,1,"2025-07-07 22:58:42",1
3976,1208,20,60.0,8,1,"2025-07-07 22:58:42",1
3977,1215,20,20.0,8,1,"2025-07-07 22:58:42",1
3978,1215,20,20.0,8,1,"2025-07-07 22:58:42",1
3979,1216,20,60.0,10,1,"2025-07-07 22:58:42",1
3980,1216,20,60.0,10,1,"2025-07-07 22:58:42",1
3981,1216,20,70.0,10,1,"2025-07-07 22:58:42",1
3982,1221,20,60.0,8,1,"2025-07-07 22:58:42",1
3983,1221,20,60.0,8,1,"2025-07-07 22:58:42",1
3984,1229,20,90.0,3,1,"2025-07-07 22:58:42",1
3985,1229,20,90.0,3,1,"2025-07-07 22:58:42",1
3986,1232,20,90.0,5,1,"2025-07-07 22:58:42",1
3987,1232,20,90.0,8,1,"2025-07-07 22:58:42",1
3988,1247,20,80.0,8,1,"2025-07-07 22:58:42",1
3989,1247,20,80.0,8,1,"2025-07-07 22:58:42",1
3990,1247,20,90.0,10,1,"2025-07-07 22:58:42",1
3991,1250,20,80.0,10,1,"2025-07-07 22:58:42",1
3992,1250,20,80.0,10,1,"2025-07-07 22:58:42",1
3993,1261,20,80.0,5,1,"2025-07-07 22:58:42",1
3994,1261,20,80.0,8,1,"2025-07-07 22:58:42",1
3995,1264,20,120.0,3,1,"2025-07-07 22:58:42",1
3996,1264,20,120.0,4,1,"2025-07-07 22:58:42",1
3997,1264,20,120.0,3,1,"2025-07-07 22:58:42",1
3998,1267,20,80.0,8,1,"2025-07-07 22:58:42",1
3999,1267,20,100.0,8,1,"2025-07-07 22:58:42",1
4000,1267,20,110.0,5,1,"2025-07-07 22:58:42",1
4001,1281,20,80.0,4,1,"2025-07-07 22:58:42",1
4002,1281,20,100.0,5,1,"2025-07-07 22:58:42",1
4003,1281,20,100.0,5,1,"2025-07-07 22:58:42",1
4004,1283,20,80.0,5,1,"2025-07-07 22:58:42",1
4005,1286,20,40.0,5,1,"2025-07-07 22:58:42",1
4006,1286,20,40.0,5,1,"2025-07-07 22:58:42",1
4007,1288,20,80.0,5,1,"2025-07-07 22:58:42",1
4008,1291,20,80.0,3,1,"2025-07-07 22:58:42",1
4009,1300,20,110.0,5,1,"2025-07-07 22:58:42",1
4010,1301,20,100.0,5,1,"2025-07-07 22:58:42",1
4011,1301,20,100.0,5,1,"2025-07-07 22:58:42",1
4012,1301,20,80.0,5,1,"2025-07-07 22:58:42",1
4013,1302,20,100.0,5,1,"2025-07-07 22:58:42",1
4014,1302,20,100.0,1,1,"2025-07-07 22:58:42",1
4015,1302,20,100.0,1,1,"2025-07-07 22:58:42",1
4016,1304,20,120.0,5,1,"2025-07-07 22:58:42",1
4017,1304,20,120.0,3,1,"2025-07-07 22:58:42",1
4018,1305,20,80.0,5,1,"2025-07-07 22:58:42",1
4019,1305,20,80.0,7,1,"2025-07-07 22:58:42",1
4020,1312,20,80.0,5,1,"2025-07-07 22:58:42",1
4021,1312,20,80.0,5,1,"2025-07-07 22:58:42",1
4022,1312,20,80.0,5,1,"2025-07-07 22:58:42",1
4023,1315,20,100.0,3,1,"2025-07-07 22:58:42",1
4024,1315,20,100.0,3,1,"2025-07-07 22:58:42",1
4025,1339,20,80.0,6,1,"2025-07-07 22:58:42",1
4026,1339,20,80.0,5,1,"2025-07-07 22:58:42",1
4027,1339,20,80.0,5,1,"2025-07-07 22:58:42",1
4028,1316,20,100.0,5,1,"2025-07-07 22:58:42",1
4029,1316,20,100.0,6,1,"2025-07-07 22:58:42",1
4030,78,20,100.0,5,1,"2025-07-07 22:58:42",1
4031,78,20,130.0,3,1,"2025-07-07 22:58:42",1
4032,78,20,100.0,5,1,"2025-07-07 22:58:42",1
4033,1325,20,100.0,8,1,"2025-07-07 22:58:42",1
4034,82,20,110.0,3,1,"2025-07-07 22:58:42",1
4035,82,20,90.0,6,1,"2025-07-07 22:58:42",1
4036,1326,20,130.0,3,1,"2025-07-07 22:58:42",1
4037,1326,20,100.0,5,1,"2025-07-07 22:58:42",1
4038,115,20,120.0,3,1,"2025-07-07 22:58:42",1
4039,115,20,110.0,5,1,"2025-07-07 22:58:42",1
4040,115,20,110.0,5,1,"2025-07-07 22:58:42",1
4041,1340,20,100.0,5,1,"2025-07-07 22:58:42",1
4042,1340,20,120.0,5,1,"2025-07-07 22:58:42",1
4043,128,20,100.0,5,1,"2025-07-07 22:58:42",1
4044,128,20,100.0,5,1,"2025-07-07 22:58:42",1
4045,1328,20,90.0,8,1,"2025-07-07 22:58:42",1
4046,257,20,92.0,8,1,"2025-07-07 22:58:42",1
4047,261,20,90.0,10,1,"2025-07-07 22:58:42",1
4048,1335,20,80.0,8,1,"2025-07-07 22:58:42",1
4049,1335,20,90.0,12,1,"2025-07-07 22:58:42",1
4050,283,20,100.0,5,1,"2025-07-07 22:58:42",1
4051,283,20,60.0,10,1,"2025-07-07 22:58:42",1
4052,283,20,100.0,5,1,"2025-07-07 22:58:42",1
4053,283,20,100.0,5,1,"2025-07-07 22:58:42",1
4054,291,20,80.0,9,1,"2025-07-07 22:58:42",1
4055,291,20,90.0,10,1,"2025-07-07 22:58:42",1
4056,291,20,90.0,10,1,"2025-07-07 22:58:42",1
4057,301,20,60.0,10,1,"2025-07-07 22:58:42",1
4058,301,20,80.0,4,1,"2025-07-07 22:58:42",1
4059,301,20,80.0,8,1,"2025-07-07 22:58:42",1
4060,301,20,80.0,10,1,"2025-07-07 22:58:42",1
4061,1341,20,60.0,10,1,"2025-07-07 22:58:42",1
4062,1341,20,80.0,5,1,"2025-07-07 22:58:42",1
4063,1341,20,90.0,8,1,"2025-07-07 22:58:42",1
4064,1341,20,100.0,9,1,"2025-07-07 22:58:42",1
4065,314,20,100.0,8,1,"2025-07-07 22:58:42",1
4066,314,20,100.0,8,1,"2025-07-07 22:58:42",1
4067,337,20,100.0,6,1,"2025-07-07 22:58:42",1
4068,337,20,100.0,11,1,"2025-07-07 22:58:42",1
4069,1342,20,70.0,10,1,"2025-07-07 22:58:42",1
4070,1342,20,100.0,12,1,"2025-07-07 22:58:42",1
4071,1163,21,60.0,10,1,"2025-07-07 22:58:42",1
4072,1163,21,100.0,10,1,"2025-07-07 22:58:42",1
4073,1163,21,140.0,10,1,"2025-07-07 22:58:42",1
4074,1163,21,140.0,10,1,"2025-07-07 22:58:42",1
4075,1165,21,60.0,10,1,"2025-07-07 22:58:42",1
4076,1165,21,80.0,10,1,"2025-07-07 22:58:42",1
4077,1165,21,160.0,8,1,"2025-07-07 22:58:42",1
4078,1167,21,100.0,10,1,"2025-07-07 22:58:42",1
4079,1167,21,160.0,8,1,"2025-07-07 22:58:42",1
4080,1167,21,160.0,8,1,"2025-07-07 22:58:42",1
